sample_id,waum,true_label
141,0.8228606578472231,5
142,0.8935481693705141,6
143,0.8387500773937491,3
144,0.876890543086391,8
145,0.8660644785776571,7
146,0.8916531457841621,6
147,0.8719797267996311,2
148,0.8876200311683351,5
149,0.7888738696462161,2
150,0.840895698168272,8
151,0.8489172795313551,9
152,0.8742170262829361,6
153,0.8695861649460861,0
154,0.810455370319061,0
155,0.8890952883496731,5
156,0.843036711381255,2
157,0.8518871810249401,9
158,0.878924783131639,5
159,0.86684941951557,4
160,0.8984267490559921,2
161,0.7960218150130841,1
162,0.821821340438435,6
163,0.803692290281893,6
164,0.8811782887485731,8
165,0.7348089158141821,4
166,0.8945074620766441,8
167,0.8157361546567831,4
168,0.9225832629285261,5
169,0.841678055801205,0
170,0.8560430891156781,9
171,0.8064173025690791,9
172,0.8124821155006361,9
173,0.841697720692381,8
174,0.8688695821914161,9
175,0.854647493323282,9
176,0.738665233882248,3
177,0.847691136775345,7
178,0.809598669770887,5
179,0.8580610349655811,0
180,0.853354745343826,0
181,0.8486030194683191,5
182,0.8135277174384751,2
183,0.7883516392482851,2
184,0.7749915003226111,3
185,0.910115527213307,8
186,0.8473373813158831,6
187,0.793470973025802,3
188,0.8544397727509341,4
189,0.920729660221781,0
190,0.764803069712717,5
191,0.8537288254772101,8
192,0.8914470061599851,0
193,0.833406051110386,1
194,0.70618835600569,7
195,0.8627542374910441,2
196,0.8091541714778401,8
197,0.747581836239666,8
198,0.878403212163073,7
199,0.9047169838437371,8
200,0.73437264086953,5
201,0.879494883281779,1
202,0.8938426994760431,8
203,0.8465809874186341,7
204,0.8683049405916191,1
205,0.8365094223815611,3
206,0.8132525522669011,0
207,0.879156725260909,5
208,0.9329721838064391,7
209,0.8039227328746751,9
210,0.8576592775931501,7
211,0.8667370436154721,4
212,0.8381200541510471,5
213,0.9226125197893401,9
214,0.8527289032698411,8
215,0.8075274745377631,0
216,0.8227644885174871,7
217,0.8328851673271711,9
218,0.742660811857207,8
219,0.8863916391932891,2
220,0.8794299445156061,7
221,0.8927260045642341,6
222,0.9418666947172231,9
223,0.765588046933229,4
224,0.793212733694422,3
225,0.8294304390852161,9
226,0.7965260462387851,6
227,0.712298267436676,4
228,0.77187524506296,7
229,0.847805151680302,6
230,0.897469976974495,5
231,0.873974815586785,1
232,0.9138399163181851,5
233,0.766026524395311,8
234,0.906175614451689,8
235,0.9324983482839491,0
236,0.803885978090584,4
237,0.8099075561031951,0
238,0.8425563100176691,5
239,0.9161573396625041,5
240,0.8688704845909181,1
241,0.793952864775431,1
242,0.887180065924799,8
243,0.8271573160514251,9
244,0.817316345235443,0
245,0.8420438387229311,3
246,0.792430034379445,1
247,0.8590704260671811,9
248,0.7794867020903271,2
249,0.8440420134442561,2
250,0.8021723894318651,5
251,0.871574478657069,3
252,0.7476691793043431,9
253,0.8011084945261701,9
254,0.7754198736211091,4
255,0.725410537372006,0
256,0.783316746394725,3
257,0.9231156694862751,0
258,0.8932198728683991,0
259,0.862968352704312,9
260,0.799705377424586,8
261,0.9150217759066821,1
262,0.757085345124331,5
263,0.8509346508297231,7
264,0.8776116734229481,0
265,0.7361454447980861,8
266,0.816284084757499,2
267,0.7350120179325701,4
268,0.8370658877846501,7
269,0.769830753023927,0
270,0.764273455684738,2
271,0.8869014259441981,3
272,0.80667517739918,6
273,0.8333068038518391,3
274,0.918013514670694,8
275,0.75743233969748,5
276,0.862837275135638,0
277,0.806348083564247,3
278,0.8494001016277041,4
279,0.8626551578778001,3
280,0.921846922726904,9
281,0.8645820941634391,0
282,0.8079724036206981,6
283,0.8649937563362451,1
284,0.86042860836458,0
285,0.9052487752039401,9
286,0.769864160462705,1
287,0.8333262563000841,0
288,0.8877535028466621,7
289,0.909326691761516,9
290,0.93042680096493,1
291,0.826493664352531,2
292,0.8905020934685041,6
293,0.8747863491708651,9
294,0.829666160461181,3
295,0.780330047397436,4
296,0.832492714887868,6
297,0.8594908628951091,0
298,0.951120583867725,0
299,0.903632402573711,6
300,0.9016123608652731,6
301,0.9091907538982991,6
302,0.869854341557672,3
303,0.86046765416736,2
304,0.8793947722509341,6
305,0.8644082603412031,1
306,0.830694997180453,8
307,0.8739019104283411,2
308,0.8828325031149721,1
309,0.8426510646800771,6
310,0.888233840643152,8
311,0.9434372156005031,6
312,0.8562583177217721,8
313,0.790704701857285,0
314,0.8373990190225621,4
315,0.8919185111678001,0
316,0.82910596544932,7
317,0.869560556934813,7
318,0.850600387904281,5
319,0.8590184029693371,5
320,0.7923205435794191,3
321,0.783021263688471,5
322,0.89383075683954,2
323,0.9036596268533801,3
324,0.691200234992967,4
325,0.9118932537916471,1
326,0.8550086038269261,7
327,0.8979771277083991,5
328,0.8346464318988941,4
329,0.8118852725699991,6
330,0.8410020476941421,1
331,0.950041869046741,9
332,0.852278099472018,3
333,0.830316199771537,6
334,0.9087397344600301,6
335,0.8972219224900431,9
336,0.8709218677817201,3
337,0.8772540076750941,8
338,0.8894089825357421,0
339,0.8176033719909551,7
340,0.7338878781087671,2
341,0.912193510337559,6
342,0.8855101959534951,2
343,0.905753385699783,5
344,0.8842704007961151,8
345,0.907769449163155,5
346,0.713772958078673,4
347,0.864132712947917,6
348,0.872947910171817,8
349,0.8421737319086071,9
350,0.876424782326468,9
351,0.7744447280673791,1
352,0.910279967234312,0
353,0.867428337894893,2
354,0.814492349333057,2
355,0.915321258829038,7
356,0.670210279013151,3
357,0.7948103201370891,2
358,0.867528270773625,8
359,0.8603045968984081,0
360,0.8919568277050081,9
361,0.907157842938431,5
362,0.8939743462553591,8
363,0.919975804514163,1
364,0.843625232950129,9
365,0.868824064701014,4
366,0.8008672475427151,1
367,0.868745732192657,3
368,0.8690178607209611,8
369,0.884403591141364,1
370,0.789272370859996,4
371,0.8931727162168581,7
372,0.8881749377890951,9
373,0.787364949525009,4
374,0.8259317877160111,2
375,0.8434263120322201,7
376,0.8823414438083641,0
377,0.8253460936400161,7
378,0.7400491628794761,0
379,0.8328026886367641,6
380,0.9040771117625831,6
381,0.8727863464485041,9
382,0.930680647755417,0
383,0.8945670759243081,9
384,0.8591295991980761,2
385,0.8505677668797831,8
386,0.8658709971935191,7
387,0.8454790412045701,2
388,0.8913691058015091,2
389,0.911139439676224,5
390,0.929868699845741,1
391,0.8761758576403931,2
392,0.8548276999662641,6
393,0.8487849895014401,2
394,0.8968138072261921,9
395,0.90375682014304,6
396,0.8230610083481781,2
397,0.8232889619768201,3
398,0.853651878382878,0
399,0.8199784908853671,3
400,0.9230791095909181,9
401,0.9279445814120331,8
402,0.884800494834821,7
403,0.927266722781873,8
404,0.8185482400515771,8
405,0.8100197113583291,4
406,0.8979131251945861,0
407,0.8248183627729461,1
408,0.8385774202111631,8
409,0.723502528881925,2
410,0.9057775609936051,7
411,0.8295850620328591,9
412,0.9341943037174921,3
413,0.762290898339497,6
414,0.9691098478730871,1
415,0.803949834184278,9
416,0.8581135680991251,0
417,0.8518992272637671,7
418,0.830526957815727,3
419,0.848829118371448,7
420,0.797468033697146,4
421,0.8844820223177041,5
422,0.8962286536102351,0
423,0.802577005968364,0
424,0.734300239911238,2
425,0.8628959793114991,9
426,0.880199363611167,3
427,0.792595589561853,4
428,0.7872989044367771,0
429,0.8253395233978671,6
430,0.855168234690523,2
431,0.810228277804466,5
432,0.8889828239062061,3
433,0.881432469187559,7
434,0.8317571244710901,3
435,0.894684491216418,7
436,0.8289823284991741,2
437,0.7585481390284471,5
438,0.816307312188098,3
439,0.8304152893268191,1
440,0.9077201752959551,1
441,0.699288378506373,4
442,0.9079211035826611,9
443,0.87675038608057,9
444,0.925193153842866,5
445,0.8412361979612331,7
446,0.7699901950818431,5
447,0.8511265855189001,0
448,0.8845124111401591,2
449,0.838032807387023,2
450,0.784064499286907,2
451,0.9016412835899941,9
452,0.9331227754558131,7
453,0.7764743081891431,3
454,0.9402348537315711,9
455,0.761193805837814,4
456,0.8661624282175161,3
457,0.8988690126730231,5
458,0.89738916822316,4
459,0.8788850225512741,6
460,0.9014061935010941,5
461,0.899335728460074,6
462,0.9017948590406211,1
463,0.7774896892766311,4
464,0.7862461984111511,3
465,0.7954834284900241,4
466,0.8506629661476091,4
467,0.851486465559495,3
468,0.8264771857854011,7
469,0.8532231352843541,8
470,0.7722691302566611,3
471,0.9549236550280151,7
472,0.9333589393472621,8
473,0.9250057124377581,0
474,0.9035064495119711,5
475,0.783816614073046,7
476,0.8598859288881631,6
477,0.819791267455469,0
478,0.9167908592845161,5
479,0.79028689782168,4
480,0.8627909287937211,8
481,0.86468503911962,6
482,0.767515878534614,8
483,0.9242899574043091,5
484,0.8386991150039511,5
485,0.8961926603118671,9
486,0.866109736421627,9
487,0.920269086946181,9
488,0.799847460720789,5
489,0.826723096874826,0
490,0.945607449355305,1
491,0.8979831228977501,0
492,0.8480105758416701,8
493,0.881908598812813,1
494,0.8198660284250711,1
495,0.9365769175617671,8
496,0.8595870088159641,0
497,0.8487483562070971,2
498,0.7864984276787631,2
499,0.8960362521517421,0
500,0.8483707521512891,4
501,0.8830447832881271,6
502,0.7710073061364661,5
503,0.87014050347096,4
504,0.8141189039937631,9
505,0.8343684290184951,4
506,0.895211262253485,7
507,0.864128101842715,9
508,0.855145333675807,9
509,0.8143633862139341,4
510,0.819435828735222,5
511,0.9127840026026991,6
512,0.883328145151765,6
513,0.8819328803095031,1
514,0.906377549409157,5
515,0.837176096781979,3
516,0.9320540343863861,8
517,0.9247946187260191,9
518,0.794817413909214,5
519,0.8760852526658911,8
520,0.856952341450802,5
521,0.8799165532716531,7
522,0.8791870033480781,0
523,0.868404284810501,7
524,0.8975520729622241,0
525,0.8182656503901341,5
526,0.634423106365404,0
527,0.8721718435267201,0
528,0.8535670489032021,4
529,0.8455196081382541,6
530,0.8196600185205081,9
531,0.839086646753692,0
532,0.85942849019649,9
533,0.8105069792443831,5
534,0.8679142979842841,6
535,0.907208425700015,6
536,0.7969622952045351,6
537,0.816873642267493,2
538,0.808218689044872,9
539,0.9153574613214001,0
540,0.9507498696621001,1
541,0.8536548605481751,7
542,0.8966538630680391,6
543,0.87078715392227,7
544,0.8111699711676991,5
545,0.8069937044599601,9
546,0.8638626066357401,1
547,0.8198718733959881,6
548,0.8733447423999081,2
549,0.868925657547954,5
550,0.845459895793038,5
551,0.8416616662777751,5
552,0.8276230963625011,8
553,0.9141658344470911,5
554,0.9340776310904491,9
555,0.759586337694322,4
556,0.8574109982447161,6
557,0.8057641467793051,4
558,0.8052237480370371,3
559,0.8889951068274261,2
560,0.8439254987193481,0
561,0.777181467536437,7
562,0.847847942850366,6
563,0.891751174963586,2
564,0.7774120766667061,2
565,0.8591708087027451,3
566,0.744843215318143,9
567,0.8664451429741691,7
568,0.8729734437992901,9
569,0.8378525144879241,2
570,0.85904585620183,6
571,0.8478367126480181,7
572,0.9192694165201161,1
573,0.7990363368074691,3
574,0.870462857664386,6
575,0.8346463386936961,6
576,0.9075304868416211,8
577,0.8329080754994711,9
578,0.9225529238768361,7
579,0.718635105190867,5
580,0.8815693550679151,4
581,0.9083001471226031,0
582,0.853943737044872,8
583,0.8638352619156511,4
584,0.8252253844100561,0
585,0.8220320246728281,9
586,0.836851333534376,3
587,0.8505847884591731,4
588,0.9333281487705171,8
589,0.890038820426143,9
590,0.909395564538324,6
591,0.92494352061322,9
592,0.80140401510874,2
593,0.908883672740299,6
594,0.8874638971185951,1
595,0.8639630251228501,4
596,0.8731969393033371,7
597,0.856996706814494,3
598,0.860531203968068,5
599,0.6734644695463321,3
600,0.9194126765096831,8
601,0.7865085303639731,5
602,0.8523304947287821,0
603,0.9592031623102291,2
604,0.839024269799813,1
605,0.850253658037434,6
606,0.7937262855182641,4
607,0.906705243546805,3
608,0.8238613817524301,3
609,0.842074148808703,9
610,0.844599026181107,6
611,0.8987076039871931,9
612,0.7949351488472881,8
613,0.8063832491962941,8
614,0.9347336857710081,5
615,0.8895402241155541,8
616,0.7749139826727991,6
617,0.8604279427142421,6
618,0.8384767091428401,2
619,0.9338224980496741,1
620,0.851436789112311,7
621,0.8477900628602261,7
622,0.8887946735973391,1
623,0.8596040308515641,2
624,0.8458567094721031,7
625,0.9114304084512961,9
626,0.9079707218436771,9
627,0.8146781979566491,4
628,0.881050092302174,4
629,0.730544908098489,1
630,0.8562493131901101,2
631,0.7566885451109651,5
632,0.8467301459331581,6
633,0.8736589088168961,8
634,0.8726445708607851,7
635,0.841350441125692,6
636,0.8880261444413711,8
637,0.7891747007527511,3
638,0.7635588761256661,0
639,0.9590888729465921,5
640,0.8802387431780051,5
641,0.823979444610567,3
642,0.9142898735929831,0
643,0.867267327088427,7
644,0.792466445774451,9
645,0.854388728183738,1
646,0.899562597301769,3
647,0.830570489581896,4
648,0.790311877468421,4
649,0.8784280886682141,5
650,0.893260870191912,3
651,0.911161299018125,9
652,0.887123941591594,5
653,0.822240761422205,6
654,0.89385187903171,9
655,0.8503851655232401,2
656,0.847072246839068,1
657,0.8305278814074171,1
658,0.761711876112734,4
659,0.853313381701418,1
660,0.8326302337083801,9
661,0.8080545026463201,4
662,0.8873999679412081,7
663,0.887883068484819,6
664,0.9216055025762011,3
665,0.8653061663364161,8
666,0.8194160172929821,9
667,0.9193897842455541,0
668,0.887430877680299,1
669,0.8156784413644701,3
670,0.9222308848447701,6
671,0.786397644691825,3
672,0.7663882050698471,6
673,0.8811731049686681,3
674,0.7630670802929951,2
675,0.904405621514606,0
676,0.7817649277834321,3
677,0.7097952724579291,1
678,0.8365094222946421,0
679,0.88507665170837,5
680,0.8262450127595871,9
681,0.8139443856481771,6
682,0.8244373174061921,4
683,0.821435341040731,8
684,0.8482498537080561,9
685,0.835290952225465,6
686,0.8297054517636151,9
687,0.8966351532199721,6
688,0.7939241622952881,3
689,0.737733996748933,0
690,0.7653695921504181,3
691,0.8915510267914951,2
692,0.8815828784348151,2
693,0.8264733245476321,7
694,0.9086359100769371,8
695,0.870210173580065,3
696,0.922624936599423,8
697,0.841143212147584,2
698,0.8592221719211881,7
699,0.8258079106343641,5
700,0.8654611812973071,7
701,0.8460473608174911,2
702,0.8837473246506491,4
703,0.8349526012932651,8
704,0.889734478716763,7
705,0.780801874858965,4
706,0.862799649161997,2
707,0.8939255719370781,9
708,0.8762137513584091,8
709,0.9167058234152371,8
710,0.846431383143542,6
711,0.8533763879089451,8
712,0.886408022124157,8
713,0.7854975833219181,7
714,0.8398639347738991,4
715,0.725749847878683,3
716,0.8222183532596451,3
717,0.821158507545474,8
718,0.897142701666594,4
719,0.7644942433849361,9
720,0.8192934710923381,4
721,0.8793235333751821,8
722,0.9152682139450561,8
723,0.880553266399807,1
724,0.8713256838871921,8
725,0.7796421861429751,2
726,0.830517417152507,1
727,0.8689835467150401,3
728,0.8131900233224431,6
729,0.7575119545085091,5
730,0.8377335931971891,4
731,0.8674171267858181,2
732,0.882878752745831,7
733,0.802230509685634,9
734,0.8405497356154551,9
735,0.717404342597114,4
736,0.9345872590645821,1
737,0.7737171194958681,4
738,0.8750270700935021,1
739,0.7872690597284661,3
740,0.832025400979251,2
741,0.892880595935931,7
742,0.8827238774074041,0
743,0.8127939363945841,7
744,0.719700994919483,9
745,0.917308239426413,7
746,0.8211988560249781,6
747,0.8319164249527871,6
748,0.81595921013256,2
749,0.9104059787528811,5
750,0.8290999863259141,9
751,0.8038417840262521,2
752,0.8880761809559111,9
753,0.9281168634249961,1
754,0.8092528626572221,2
755,0.80166853152226,2
756,0.832113987213366,6
757,0.8578308456502071,8
758,0.8567080110914931,2
759,0.9129691600708091,1
760,0.8713413898310931,3
761,0.8167824096839751,6
762,0.8497232681939431,6
763,0.88903700764973,0
764,0.9443057117693291,1
765,0.8069241363190811,2
766,0.8623542815882871,7
767,0.9102828313222521,0
768,0.8378185320581051,5
769,0.668830720245414,4
770,0.8833627878830781,6
771,0.8404312615014181,1
772,0.8651694261697521,6
773,0.750152027232725,4
774,0.813542658772716,0
775,0.9132485463246671,2
776,0.884091127948432,2
777,0.8208764571676531,6
778,0.8014864792202021,0
779,0.9120380994013111,5
780,0.9218392025538351,9
781,0.8640247409835781,1
782,0.7477808496685391,7
783,0.900580312996181,6
784,0.81185246615797,7
785,0.8623400970889281,0
786,0.8433676368243881,3
787,0.7801423691796561,9
788,0.8566389237763401,6
789,0.9001433591337721,8
790,0.919009257177342,3
791,0.7845309688773241,0
792,0.774577926827116,3
793,0.8336833245477071,4
794,0.9013313959701281,7
795,0.8870947300543731,7
796,0.8476536012739231,1
797,0.8842418899491561,4
798,0.880693144476114,7
799,0.8497671941954871,2
800,0.914459580608122,7
801,0.9025293028894331,1
802,0.754207335955504,4
803,0.87005116145796,7
804,0.8584827374697731,4
805,0.8234209803836271,4
806,0.8960197577965641,8
807,0.8931685652234631,4
808,0.8382126180249161,7
809,0.8907940574082711,7
810,0.820619106929908,5
811,0.835439505979315,3
812,0.786032462614297,7
813,0.8345740316674821,2
814,0.789303942712538,0
815,0.9399646235673721,8
816,0.922675694215193,9
817,0.8504328512325191,5
818,0.8284490591839611,8
819,0.880617413074509,3
820,0.7729669510719771,6
821,0.8184562090342781,2
822,0.7768783582937021,0
823,0.928882713606707,8
824,0.9142545906928231,7
825,0.8697094406080921,3
826,0.8103348904455241,7
827,0.8719198580980521,6
828,0.8904772367564471,5
829,0.8355478984773681,3
830,0.9403831132058761,1
831,0.789641237616151,3
832,0.8196950128261381,2
833,0.9483241035877361,2
834,0.8100105537772601,5
835,0.835433076081577,4
836,0.8693351259028721,1
837,0.8729431375140351,2
838,0.8233830845305421,9
839,0.8934655419649841,2
840,0.890083149055355,7
841,0.8485786226648631,0
842,0.876659244936261,7
843,0.7988701714979091,2
844,0.8963001075319561,1
845,0.890560270978036,3
846,0.8885586825607951,2
847,0.8781477155588461,0
848,0.8557226185657001,2
849,0.8317457225526,4
850,0.910520852617116,7
851,0.887139737756619,9
852,0.8541432226055501,8
853,0.781362649601764,9
854,0.9042259899491941,0
855,0.855416557392052,7
856,0.7775404869412451,7
857,0.9087313688930491,0
858,0.917363766716731,7
859,0.820055110191313,8
860,0.8536457422086221,4
861,0.8273775176946131,6
862,0.86862010648203,3
863,0.7951835258601511,3
864,0.860838914627831,0
865,0.8591564804488251,1
866,0.8540753479282951,3
867,0.8743885511675791,7
868,0.8707565556993021,0
869,0.8547760106619361,1
870,0.898134140952056,3
871,0.8430608157168451,1
872,0.8864428789638861,4
873,0.8220441304132801,2
874,0.8606966390315841,3
875,0.898362846677451,8
876,0.9368998188691131,4
877,0.8983851673480321,2
878,0.8773693396027951,3
879,0.8783448281766391,7
880,0.9328554592870081,8
881,0.739614169575265,4
882,0.8871543061856431,3
883,0.883820699798155,0
884,0.792639633580959,9
885,0.908914411063599,0
886,0.900503237842986,0
887,0.8066934535663871,1
888,0.8651725799288621,0
889,0.8696047997074741,4
890,0.8983379218942331,4
891,0.8713832791175521,6
892,0.848629511951386,7
893,0.8398798265042151,6
894,0.8837510437130971,1
895,0.8950612734969301,1
896,0.861826336509904,3
897,0.8252928389399761,7
898,0.87093149662617,3
899,0.92452256855098,5
900,0.8126289371300811,2
901,0.810027517453303,6
902,0.842336408365135,6
903,0.8535133440212921,5
904,0.9051588735464341,8
905,0.7860467102038171,7
906,0.769683179295912,1
907,0.8833321201874761,6
908,0.8517373250054061,8
909,0.8940454074856691,8
910,0.8815236043334591,5
911,0.8107484840573501,3
912,0.9126895437049871,0
913,0.737728840625215,4
914,0.712559850390703,0
915,0.915295428323825,1
916,0.8195076729259021,3
917,0.8555700322596731,8
918,0.8459733940395391,8
919,0.811216100849332,0
920,0.8737701081822831,6
921,0.8895004517496551,9
922,0.8672628345923351,9
923,0.835922080783515,9
924,0.8740736784935611,5
925,0.826776420780678,5
926,0.834413232889967,8
927,0.919169566703067,6
928,0.8425182290175901,0
929,0.8252324363954071,0
930,0.8844197114386461,4
931,0.8804601179184011,2
932,0.8570340257147571,3
933,0.8035067909358431,2
934,0.85507059653334,7
935,0.807970596206065,2
936,0.804162710570493,2
937,0.902525043482545,5
938,0.8580995645965981,9
939,0.8714293179576531,8
940,0.902507925400979,9
941,0.883213664273453,1
942,0.8690653172714701,7
943,0.849917552210088,4
944,0.797229950756802,0
945,0.7742536364804821,3
946,0.8778063531028181,0
947,0.886891838115878,1
948,0.883327775547298,3
949,0.80619960140681,8
950,0.782351686161955,3
951,0.8928214132635761,9
952,0.8817087544331861,6
953,0.857851012847579,1
954,0.9185029576911221,4
955,0.8770786504972321,7
956,0.8488090305154321,0
957,0.744941282153593,3
958,0.944120650660304,7
959,0.854687623945774,8
960,0.7886206832097981,9
961,0.8033022780093371,1
962,0.908640052446225,1
963,0.9560464497890101,6
964,0.812698729092433,6
965,0.8433120614702001,6
966,0.7933798579086581,6
967,0.8422496628443781,9
968,0.887607474722744,1
969,0.9103814617694701,9
970,0.8429417410627701,9
971,0.950113361756006,4
972,0.8457445934237241,2
973,0.848586566404086,1
974,0.705098622980567,7
975,0.8691832860519351,0
976,0.9154337817725661,6
977,0.8692722790006471,8
978,0.8618000405954791,1
979,0.7540509746739561,9
980,0.8957201348286221,2
981,0.8518413156831951,9
982,0.8554351403701591,0
983,0.7972925772867351,4
984,0.948435538108596,7
985,0.9120930655220341,8
986,0.879391208302647,3
987,0.8906395390692501,1
988,0.8227382471967001,2
989,0.890228130805304,0
990,0.9291303683316761,1
991,0.7220486278892361,5
992,0.86261843847616,8
993,0.866851673028813,4
994,0.8891684418774961,6
995,0.854591676363299,3
996,0.8902070044274221,8
997,0.867646671827444,1
998,0.92346327684768,3
999,0.9095359826008561,8
1000,0.8600733553893011,5
1001,0.8158176935686521,0
1002,0.8718091167477681,8
1003,0.9072951578391041,4
1004,0.857248269212703,8
1005,0.8218570731174051,1
1006,0.8021064227901441,1
1007,0.8635627245274391,8
1008,0.918073398117315,9
1009,0.7390920120548651,6
1010,0.940575028839255,0
1011,0.9162595256349361,8
1012,0.8870256241627381,6
1013,0.8419301904167631,1
1014,0.8135869588322261,3
1015,0.908297189649462,4
1016,0.912154973668807,1
1017,0.8024196901267421,6
1018,0.8900026814307491,0
1019,0.8445929563820681,5
1020,0.9044604640211881,1
1021,0.8403897945302661,1
1022,0.940603631233152,0
1023,0.917533790861864,0
1024,0.824048709172558,3
1025,0.8690792155775541,5
1026,0.782256171836546,0
1027,0.863485353298822,0
1028,0.8772461766550951,6
1029,0.83035521059505,6
1030,0.826703204895274,3
1031,0.8636110297645001,3
1032,0.8330246362422711,6
1033,0.655211735421346,3
1034,0.787797213442589,6
1035,0.797328838665413,6
1036,0.780580359709037,0
1037,0.831955772255144,7
1038,0.8745271118484411,2
1039,0.8946550256356861,2
1040,0.8379593220562611,7
1041,0.788095399664482,5
1042,0.866242117154527,5
1043,0.7562555015552731,2
1044,0.8449081266854661,8
1045,0.8555155566070911,5
1046,0.829568748671153,2
1047,0.9105563272510611,1
1048,0.874399851082971,1
1049,0.8024140527740251,4
1050,0.8450116021204,3
1051,0.9162756862048931,2
1052,0.770554393770424,0
1053,0.8403911099804431,3
1054,0.799815910831096,1
1055,0.9261376088388811,5
1056,0.8681353546822631,3
1057,0.8204151915975461,7
1058,0.8136964539306951,6
1059,0.817842525595269,8
1060,0.875751778639645,9
1061,0.9322370144687081,1
1062,0.8031911657935901,6
1063,0.9474843527336031,4
1064,0.8908340626430231,9
1065,0.84617897513898,3
1066,0.9211900810058251,9
1067,0.9208729113188181,0
1068,0.8999047143539081,9
1069,0.8364287898504341,6
1070,0.894190551439319,3
1071,0.9421471239831251,6
1072,0.8493678580195121,0
1073,0.9193744873216161,7
1074,0.7723344574122071,3
1075,0.8652975637137861,8
1076,0.9513394461994191,0
1077,0.8581208257094771,0
1078,0.9220134898044431,0
1079,0.8036021239034691,6
1080,0.8705139424347731,6
1081,0.8777470011081571,6
1082,0.7834587660971191,9
1083,0.841148381739087,2
1084,0.8654538025275991,5
1085,0.8882484340127411,4
1086,0.835125107981156,4
1087,0.9143031748730961,6
1088,0.8476645991442721,3
1089,0.8222765539645751,6
1090,0.9342376393704771,0
1091,0.867681716582484,8
1092,0.871831966939383,6
1093,0.7948921554457611,0
1094,0.8445391087877651,6
1095,0.8661110758444931,2
1096,0.911421503704899,7
1097,0.8897121386694581,5
