sample_id,waum,true_label
281,0.8900362480355041,0
282,0.7776134125713781,6
283,0.870777403446179,1
284,0.841919159590615,0
285,0.913006274448084,9
286,0.8323416185876831,1
287,0.791385128408971,0
288,0.9096110216424521,7
289,0.874891115646619,9
290,0.9233473983891741,1
291,0.8514574943791261,2
292,0.921013365265635,6
293,0.8560720925502521,9
294,0.811640419235444,3
295,0.859528762270633,4
296,0.87468556131985,6
297,0.8986721009311041,0
298,0.9498862134738921,0
299,0.90130050702369,6
300,0.911557858945461,6
301,0.9074318071804781,6
302,0.8836652173100741,3
303,0.8697754084947561,2
304,0.8674307942405101,6
305,0.844097583996383,1
306,0.8418309932894771,8
307,0.860216864920591,2
308,0.886481476948031,1
309,0.7953690399413691,6
310,0.8510543872599101,8
311,0.943733593405459,6
312,0.8528681675364641,8
313,0.7674284111000851,0
314,0.833639839266842,4
315,0.908976355997091,0
316,0.8243967402708611,7
317,0.8479370157213281,7
318,0.8293664751925891,5
319,0.8844190535576081,5
320,0.7574118253809791,3
321,0.783877300402359,5
322,0.8470803882630991,2
323,0.9214759755400651,3
324,0.719953814430156,4
325,0.900175183237211,1
326,0.8347136036663121,7
327,0.9023492429169011,5
328,0.838360905563109,4
329,0.8303130316596891,6
330,0.7942567810205501,1
331,0.9464831065705651,9
332,0.855961883751842,3
333,0.8741073436677981,6
334,0.9051389866219711,6
335,0.8870324429391021,9
336,0.8481288802085941,3
337,0.900131387862493,8
338,0.8846869796201371,0
339,0.8915634435298041,7
340,0.765892117586572,2
341,0.914309983630961,6
342,0.865839821016646,2
343,0.8879903887889281,5
344,0.8624854895631221,8
345,0.9086741187162141,5
346,0.729145005353595,4
347,0.877233893105945,6
348,0.860093763000163,8
349,0.8719500497875441,9
350,0.8725541056805941,9
351,0.8353154095936841,1
352,0.865771004465772,0
353,0.905929348056943,2
354,0.8372869675492041,2
355,0.9291689813872831,7
356,0.678416394021083,3
357,0.786755889859523,2
358,0.8998350251948131,8
359,0.8673235905775111,0
360,0.8984270125422901,9
361,0.9090174057413131,5
362,0.9074503613741781,8
363,0.9172584314724761,1
364,0.8613965917118861,9
365,0.8835615277684591,4
366,0.7427534080565801,1
367,0.873468330182643,3
368,0.8613410315465321,8
369,0.9087109335097161,1
370,0.8300898418825461,4
371,0.9158593261427691,7
372,0.8950433289715171,9
373,0.808564854000071,4
374,0.813493141711307,2
375,0.8846981503548931,7
376,0.817844421097864,0
377,0.8599033073226711,7
378,0.705762618410889,0
379,0.9239902003408461,6
380,0.8986633409535111,6
381,0.880769939539067,9
382,0.918580763374048,0
383,0.9009808229678791,9
384,0.8338939451395131,2
385,0.8772491924951801,8
386,0.9040711696175561,7
387,0.8062671847064761,2
388,0.88288475340103,2
389,0.8943342763419281,5
390,0.93784369781577,1
391,0.873445629564337,2
392,0.8798002971554321,6
393,0.817904077256117,2
394,0.881831878051705,9
395,0.9059449513349501,6
396,0.8493540114583311,2
397,0.8751707145315931,3
398,0.8934565144963561,0
399,0.8363590619401341,3
400,0.9020646216913311,9
401,0.9162591616718011,8
402,0.8889400385699731,7
403,0.9255598467672741,8
404,0.8287909572413801,8
405,0.8338915956595301,4
406,0.8741925309772801,0
407,0.8660955275173311,1
408,0.815174702798784,8
409,0.811900234191918,2
410,0.8792645525717411,7
411,0.8588610983911791,9
412,0.9313768664588101,3
413,0.8198134140412161,6
414,0.9631675184767561,1
415,0.897396451792359,9
416,0.8574324002712571,0
417,0.884984659825901,7
418,0.7901011876549231,3
419,0.848678193278469,7
420,0.8090724655185051,4
421,0.918490872984371,5
422,0.8921568868331311,0
423,0.7633218884530091,0
424,0.800201352453443,2
425,0.8869660377520161,9
426,0.882475266062623,3
427,0.790303571763575,4
428,0.7503116716384081,0
429,0.7829876937782191,6
430,0.7958558306062371,2
431,0.8021101500631591,5
432,0.8776901149498181,3
433,0.887905932450968,7
434,0.8536355818214141,3
435,0.9064715836883941,7
436,0.8916671309303491,2
437,0.8072294462309171,5
438,0.8596124363758431,3
439,0.8631265538461781,1
440,0.904446918497069,1
441,0.745553694842046,4
442,0.908792142131405,9
443,0.877360225331766,9
444,0.9304689044226301,5
445,0.8722454534460471,7
446,0.806328855989463,5
447,0.859090600829408,0
448,0.8714260606396901,2
449,0.8374566420255861,2
450,0.798225037576327,2
451,0.8765985856735911,9
452,0.911743192090227,7
453,0.7272152275716991,3
454,0.938081508419052,9
455,0.8334888556909891,4
456,0.8154660254114481,3
457,0.8856773930412861,5
458,0.8881187923361401,4
459,0.8851655014706821,6
460,0.896716368953671,5
461,0.9114995707293041,6
462,0.9108512009534231,1
463,0.8365380599273381,4
464,0.8045452206904671,3
465,0.7904007060225,4
466,0.8728498766104621,4
467,0.8513135107366321,3
468,0.891477401804553,7
469,0.8590507010573311,8
470,0.753700070372167,3
471,0.9516962471715911,7
472,0.9397513179841871,8
473,0.929793770724156,0
474,0.870496815845446,5
475,0.8115030423154691,7
476,0.85908599740219,6
477,0.8025872427133871,0
478,0.8736264380166021,5
479,0.7900067395042071,4
480,0.842409167481851,8
481,0.8991290372061611,6
482,0.8151967777339281,8
483,0.9206729520533141,5
484,0.8729267926661931,5
485,0.8784380360969991,9
486,0.8651617841543721,9
487,0.9508498245565721,9
488,0.768415042196057,5
489,0.8487553715670031,0
490,0.935455401162909,1
491,0.9117583606592341,0
492,0.813517052399327,8
493,0.8666885833759681,1
494,0.82125385923153,1
495,0.9317888366531871,8
496,0.8325360705993081,0
497,0.8791689452643221,2
498,0.8105462410522271,2
499,0.896659847665463,0
500,0.8675276810933501,4
501,0.9204478710082201,6
502,0.77072390442676,5
503,0.8969243660837101,4
504,0.8257809992223151,9
505,0.811262378927018,4
506,0.9086437692771481,7
507,0.866684223623931,9
508,0.822781790086734,9
509,0.8703765258505161,4
510,0.8003105458160401,5
511,0.8986794320983891,6
512,0.895228372053931,6
513,0.8747202462383921,1
514,0.8884377311641121,5
515,0.828001865828747,3
516,0.9311489767935581,8
517,0.929998512103909,9
518,0.8186564278711871,5
519,0.902473336172093,8
520,0.863866763006438,5
521,0.896906162829307,7
522,0.9101365890920801,0
523,0.8666391831330591,7
524,0.906701436311206,0
525,0.7713219507378991,5
526,0.6960971957181821,0
527,0.8737702792200651,0
528,0.87013791808422,4
529,0.8866248393300941,6
530,0.838364256558297,9
531,0.8764824447449081,0
532,0.8688728425748641,9
533,0.839162540262496,5
534,0.908950744306058,6
535,0.9392975415756861,6
536,0.770104938057509,6
537,0.829569986341356,2
538,0.851651391901262,9
539,0.9012368806957861,0
540,0.9563101986826731,1
541,0.8969641540245691,7
542,0.9023950226034471,6
543,0.8593966364985801,7
544,0.8351457951832371,5
545,0.83797551922171,9
546,0.8848078633271741,1
547,0.8418147616143,6
548,0.8823342310573261,2
549,0.878490038840622,5
550,0.8341327595228191,5
551,0.857501178650228,5
552,0.805481485331882,8
553,0.9220492626628001,5
554,0.9116254657181011,9
555,0.7945320578164621,4
556,0.851429437582168,6
557,0.814004144230531,4
558,0.8264462959138461,3
559,0.8880914515081331,2
560,0.8244771730107271,0
561,0.8260649185816671,7
562,0.867782753553314,6
563,0.885436182536083,2
564,0.841669841095239,2
565,0.8745836090530291,3
566,0.8026548411766,9
567,0.8298021549852531,7
568,0.8323739586555761,9
569,0.8738013941892051,2
570,0.9014204295645111,6
571,0.883523149416454,7
572,0.8985544202107041,1
573,0.810538062439863,3
574,0.872373442984934,6
575,0.8695740430913671,6
576,0.899337306504125,8
577,0.834800119081425,9
578,0.92279162782427,7
579,0.799922217604896,5
580,0.838326760548173,4
581,0.9056285151423831,0
582,0.833342570772398,8
583,0.85624722250587,4
584,0.827882393445836,0
585,0.8089247142591761,9
586,0.8117434283975591,3
587,0.835884095776373,4
588,0.9340502406176151,8
589,0.9060085966843321,9
590,0.8820678286875181,6
591,0.9296485556349481,9
592,0.8362056347683,2
593,0.9076177489969901,6
594,0.8731132698658071,1
595,0.861023714475716,4
596,0.8924759779672261,7
597,0.850831951038795,3
598,0.8571931516686491,5
599,0.7105582859250951,3
600,0.9155472839194151,8
601,0.7864140181576531,5
602,0.840047511717198,0
603,0.9500845918025341,2
604,0.8557974577964821,1
605,0.8921512451186361,6
606,0.809916166379756,4
607,0.8938400795146081,3
608,0.7998597464566111,3
609,0.8901669635952041,9
610,0.8923147908208061,6
611,0.8947314801249541,9
612,0.8015329291056821,8
613,0.80077153842055,8
614,0.9303237153326861,5
615,0.8887145154925891,8
616,0.793598226045065,6
617,0.8856394576499651,6
618,0.8670258074903151,2
619,0.9246190026358211,1
620,0.866321126362211,7
621,0.8894231237027451,7
622,0.9167078981365491,1
623,0.8317639790952911,2
624,0.811842384318581,7
625,0.918503054567082,9
626,0.8821393119168901,9
627,0.797843448129796,4
628,0.8802947296716511,4
629,0.815139976927419,1
630,0.873683449728043,2
631,0.7854464894722271,5
632,0.8768984960088261,6
633,0.8429996272340271,8
634,0.872083273473998,7
635,0.813332757470788,6
636,0.8766200939110481,8
637,0.766179259948881,3
638,0.759409781325131,0
639,0.9588786083406621,5
640,0.874969157324587,5
641,0.8365544509114251,3
642,0.9007985399835501,0
643,0.8826843978458261,7
644,0.834004826039304,9
645,0.8600477588895891,1
646,0.8923149039452141,3
647,0.8761957170966641,4
648,0.772833824813517,4
649,0.878751751615772,5
650,0.9129662578617551,3
651,0.899447457771205,9
652,0.8880195194272351,5
653,0.7860022928525491,6
654,0.902881390825049,9
655,0.8332338699928331,2
656,0.8195688605883701,1
657,0.8214925604588971,1
658,0.8114029641200591,4
659,0.86656998906434,1
660,0.86724768735818,9
661,0.7924156544777761,4
662,0.8927176779407231,7
663,0.854182403997174,6
664,0.8941326364889741,3
665,0.876451162664664,8
666,0.828347240563399,9
667,0.9320640373851731,0
668,0.8993219619885311,1
669,0.800292424638628,3
670,0.922183780801313,6
671,0.778001917039668,3
672,0.82171574645844,6
673,0.901017288479333,3
674,0.8066714026521651,2
675,0.881159250599101,0
676,0.8154769843253471,3
677,0.7233756982870471,1
678,0.8432195880652891,0
679,0.8802394594638191,5
680,0.8737465485409871,9
681,0.850369000036248,6
682,0.77746859439153,4
683,0.8636446636343821,8
684,0.885431098860266,9
685,0.83857758636162,6
686,0.837594354680898,9
687,0.906666318729982,6
688,0.8140995768869791,3
689,0.7549503821071331,0
690,0.8346970009161571,3
691,0.8709090355270681,2
692,0.89559521846916,2
693,0.823165324210481,7
694,0.9198367366608441,8
695,0.8775516265997461,3
696,0.942710776109673,8
697,0.8301891562018051,2
698,0.8440956406237391,7
699,0.8451851661856711,5
700,0.881375316565395,7
701,0.8180531045096191,2
702,0.861341671913121,4
703,0.8449766222121541,8
704,0.8931213544863801,7
705,0.7955907813705521,4
706,0.8906246307715161,2
707,0.918758515399391,9
708,0.919281235969526,8
709,0.9168403906301791,8
710,0.840997382304679,6
711,0.873008518146117,8
712,0.8890600662438001,8
713,0.8381545944432831,7
714,0.8624600073318851,4
715,0.7641271254216601,3
716,0.8605577428687621,3
717,0.790341619112071,8
718,0.8680885440986501,4
719,0.749913788509303,9
720,0.8210735943532571,4
721,0.892516006368774,8
722,0.928820730456633,8
723,0.8744119995856121,1
724,0.859132710803833,8
725,0.8034077446299931,2
726,0.866912784032538,1
727,0.86596608494954,3
728,0.8448697265956241,6
729,0.783361974183419,5
730,0.845300330983851,4
731,0.855951448916292,2
732,0.8871226930419671,7
733,0.7354531367490791,9
734,0.8442716840276151,9
735,0.715713455210462,4
736,0.930523908871387,1
737,0.7560038199886111,4
738,0.864615418185897,1
739,0.8584217054282881,3
740,0.839460115842194,2
741,0.902638326805812,7
742,0.8674975283763741,0
743,0.846851311625436,7
744,0.6628514838647981,9
745,0.938576862386682,7
746,0.7992634360127151,6
747,0.842999585937762,6
748,0.834377816640797,2
749,0.8538452456719771,5
750,0.8741657895636461,9
751,0.8235469274443891,2
752,0.9058239183340481,9
753,0.9026184636624851,1
754,0.818082247968807,2
755,0.7531233920763291,2
756,0.906405468731981,6
757,0.8616624531611171,8
758,0.840023876525236,2
759,0.9056981897623221,1
760,0.854355375660048,3
761,0.8187479890685481,6
762,0.8308637718469211,6
763,0.840111790578403,0
764,0.933812361328171,1
765,0.8460336607471941,2
766,0.848854798643035,7
767,0.9248933410736031,0
768,0.7940700683434601,5
769,0.6940277030474351,4
770,0.8607531527157891,6
771,0.8393037791657331,1
772,0.9001374232450441,6
773,0.752481169963781,4
774,0.855895432331467,0
775,0.9038203856165251,2
776,0.806176947575708,2
777,0.840417609949881,6
778,0.7856474939315661,0
779,0.907354546258287,5
780,0.9156600373728241,9
781,0.8921112693530361,1
782,0.740143168891852,7
783,0.8804172127908151,6
784,0.855141594916031,7
785,0.8989924752770171,0
786,0.910611318725817,3
787,0.8248729857199301,9
788,0.8767650230157361,6
789,0.9084429517024991,8
790,0.91060667499386,3
791,0.756113374240158,0
792,0.7748681169995011,3
793,0.8444756795311791,4
794,0.907110455197615,7
795,0.905613440491257,7
796,0.8755889622839561,1
797,0.8884423531252471,4
798,0.8768922745002771,7
799,0.83708952011642,2
800,0.9418641518302321,7
801,0.9346753415554091,1
802,0.788916439557773,4
803,0.883075122784686,7
804,0.8779433445789321,4
805,0.8247160432508611,4
806,0.8840076013326951,8
807,0.907763359858448,4
808,0.7661596758364091,7
809,0.911939395304576,7
810,0.852758382288003,5
811,0.8382296594806621,3
812,0.8408171108908551,7
813,0.8136774461156691,2
814,0.7506451926672221,0
815,0.9382219044613881,8
816,0.9072899342820391,9
817,0.8847883410043841,5
818,0.844541571603984,8
819,0.9023112332787441,3
820,0.7852888293566961,6
821,0.840922262175777,2
822,0.768890114397616,0
823,0.9277436406210621,8
824,0.91371779216905,7
825,0.8823380789409051,3
826,0.817619258335128,7
827,0.8968098770578511,6
828,0.9048681457288841,5
829,0.8543220343611221,3
830,0.9353067483632911,1
831,0.7885536301037681,3
832,0.8008164539443801,2
833,0.9286368422928131,2
834,0.810841898573034,5
835,0.852464422302948,4
836,0.8649190749094161,1
837,0.8811440343464131,2
838,0.819209105497781,9
839,0.883285459638227,2
840,0.91761102264085,7
841,0.8500312947753861,0
842,0.8651696018243961,7
843,0.8455773278313591,2
844,0.914652780307577,1
845,0.9218744217517391,3
846,0.8927734146464441,2
847,0.8887873522491101,0
848,0.85800913905244,2
849,0.8583337038167591,4
850,0.8527069684056641,7
851,0.8986970886753101,9
852,0.8608645776919781,8
853,0.784378198628582,9
854,0.914121361322867,0
855,0.865521091275903,7
856,0.797352095294093,7
857,0.875968432335088,0
858,0.9055081556350321,7
859,0.8952622668058121,8
860,0.7797203751343591,4
861,0.8645542857032481,6
862,0.876382033012696,3
863,0.8134508113927361,3
864,0.858164120728725,0
865,0.830621546501447,1
866,0.8622444940456571,3
867,0.855777254237382,7
868,0.847881416042854,0
869,0.8447756440825631,1
870,0.890309731852255,3
871,0.8793423948111531,1
872,0.8655875744983931,4
873,0.78577700291981,2
874,0.86549290588196,3
875,0.90116114157888,8
876,0.958207067034711,4
877,0.911327569998678,2
878,0.852621119958875,3
879,0.9232496108352021,7
880,0.9440902981594841,8
881,0.7830353981271381,4
882,0.925727217467967,3
883,0.8782649030575861,0
884,0.7762082215047751,9
885,0.876827124954033,0
886,0.903872877270751,0
887,0.8656259224598061,1
888,0.835175547743449,0
889,0.843738280990537,4
890,0.8951859543692601,4
891,0.869412481912427,6
892,0.833100766349519,7
893,0.8749999236246301,6
894,0.905491398063876,1
895,0.896163197547107,1
896,0.89371927240818,3
897,0.7936700704571771,7
898,0.8492485464593641,3
899,0.9072419188715751,5
900,0.732637726054003,2
901,0.8587373649022431,6
902,0.828013762634448,6
903,0.8837503645695941,5
904,0.8816937609544401,8
905,0.7946742844251291,7
906,0.8609126013964331,1
907,0.845604369077795,6
908,0.8704889608056501,8
909,0.866508942908165,8
910,0.8567320711256701,5
911,0.7994174297891771,3
912,0.8884218824726361,0
913,0.7170330303262961,4
914,0.719410686266675,0
915,0.9360571811203261,1
916,0.8278024750600861,3
917,0.8416098401470661,8
918,0.8258709898156821,8
919,0.818375103173495,0
920,0.875312236768047,6
921,0.928260474881723,9
922,0.8513572083982861,9
923,0.8268341527028671,9
924,0.888392781770396,5
925,0.8916847016733641,5
926,0.8694669968171981,8
927,0.910157683139268,6
928,0.7920958117608871,0
929,0.8204569934341901,0
930,0.8763612929460811,4
931,0.882615197727532,2
932,0.8606544789328041,3
933,0.796966593191423,2
934,0.890133519927882,7
935,0.772407378551727,2
936,0.8789883766201191,2
937,0.9264728778044681,5
938,0.876069558664444,9
939,0.865909232644515,8
940,0.9131448255967871,9
941,0.884416423947307,1
942,0.886903734265805,7
943,0.834422087100194,4
944,0.7997121199527351,0
945,0.788509989489649,3
946,0.869123591739248,0
947,0.886344410879155,1
948,0.896412271795004,3
949,0.8528859947024531,8
950,0.768713286443323,3
951,0.8819840881814981,9
952,0.8833901957150171,6
953,0.8490383578224101,1
954,0.9230091229371691,4
955,0.8668050741523531,7
956,0.883570098717887,0
957,0.806990793496075,3
958,0.9272429486147481,7
959,0.9139386218855401,8
960,0.827838659374108,9
961,0.871082704545965,1
962,0.920814553816047,1
963,0.947853865082472,6
964,0.8630970714384281,6
965,0.8377385618199711,6
966,0.795243657241932,6
967,0.907024188598714,9
968,0.8737909121003941,1
969,0.9132410340939311,9
970,0.8910979040639141,9
971,0.935704633191729,4
972,0.8150700786362761,2
973,0.8471709864336131,1
974,0.740850718156108,7
975,0.8627630870574661,0
976,0.874443219537226,6
977,0.8607901343053821,8
978,0.8993370461678231,1
979,0.8002787533517021,9
980,0.8809073844308031,2
981,0.847809567309832,9
982,0.8104596393841611,0
983,0.810771310580766,4
984,0.9379215235627191,7
985,0.918457667538169,8
986,0.8878331668735671,3
987,0.8999827159437981,1
988,0.7704169010866251,2
989,0.8402280844787591,0
990,0.910652598826396,1
991,0.7621050271421881,5
992,0.8759356235547391,8
993,0.841091087572282,4
994,0.8731744476167541,6
995,0.8731330321929791,3
996,0.8770015667315211,8
997,0.8626436590119461,1
998,0.8859023163510821,3
999,0.897704149070191,8
1000,0.861570440141001,5
1001,0.810550822765779,0
1002,0.8417374213071891,8
1003,0.9098348007878271,4
1004,0.8938894058878951,8
1005,0.8488733154787871,1
1006,0.7945199576861011,1
1007,0.839206091038574,8
1008,0.8956357440826601,9
1009,0.7273406960619211,6
1010,0.9325494849697131,0
1011,0.9314048891821141,8
1012,0.8862779939047271,6
1013,0.888691945493654,1
1014,0.8199991107384631,3
1015,0.9140806440501751,4
1016,0.9246643762122281,1
1017,0.8453307852984381,6
1018,0.903459941195006,0
1019,0.8259371647058781,5
1020,0.8942636839701841,1
1021,0.8455323250880701,1
1022,0.924414089831428,0
1023,0.948300843057521,0
1024,0.8441868847858831,3
1025,0.846677797088448,5
1026,0.767162654568301,0
1027,0.8314789378511681,0
1028,0.887468075411819,6
1029,0.8557758170838641,6
1030,0.844133932762205,3
1031,0.8886221261701631,3
1032,0.846954485390447,6
1033,0.682306951267679,3
1034,0.8250707919138011,6
1035,0.778633118384174,6
1036,0.7437560029479411,0
1037,0.852373842087169,7
1038,0.860482127351721,2
1039,0.875540155063779,2
1040,0.825296386441502,7
1041,0.873412035209539,5
1042,0.884301887551545,5
1043,0.781132026066728,2
1044,0.875140640388097,8
1045,0.8944771317610011,5
1046,0.8544506708029841,2
1047,0.8883369970569011,1
1048,0.8908732824593951,1
1049,0.8376666153743041,4
1050,0.85302893106399,3
1051,0.896978950245864,2
1052,0.800546303019621,0
1053,0.872762831235501,3
1054,0.8264058425591021,1
1055,0.9322810479087871,5
1056,0.8554541181816411,3
1057,0.7882488266582911,7
1058,0.8239134776544791,6
1059,0.8244213437832411,8
1060,0.874085809444162,9
1061,0.917505514775627,1
1062,0.797916543766609,6
1063,0.93716778397694,4
1064,0.8974182246056711,9
1065,0.819228565878185,3
1066,0.914590417970722,9
1067,0.91364022163492,0
1068,0.8847962727342401,9
1069,0.8320876980920251,6
1070,0.8755435440129711,3
1071,0.9530328706893961,6
1072,0.8529612555804951,0
1073,0.8975699311037161,7
1074,0.789920377799554,3
1075,0.844675500828287,8
1076,0.9617173706477831,0
1077,0.8623543277661341,0
1078,0.922255816249783,0
1079,0.7640323113463451,6
1080,0.8735609615157921,6
1081,0.8804205960046471,6
1082,0.857347821129911,9
1083,0.825263351507682,2
1084,0.872472400272925,5
1085,0.9045013104691371,4
1086,0.800768965882762,4
1087,0.8921990752819341,6
1088,0.850236560360748,3
1089,0.85405557141105,6
1090,0.912600213617698,0
1091,0.917300353310989,8
1092,0.8775240665600631,6
1093,0.765286445283027,0
1094,0.8699036382820861,6
1095,0.845084073238288,2
1096,0.924925762850047,7
1097,0.9032874823318231,5
1098,0.907121588663625,1
1099,0.799342050695087,2
1100,0.905358258274995,7
1101,0.940329235275094,8
